instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,kaggle_fold,high_card,cnt_REGR,cnt_CLASS,cnt_MULTICLASS
6286,2011-09-24,4_fall,2011,09,11,0,6_Sat,No,2_misty,21.14,22.0028,0.83,6.0032,118,268,386,test,0.83,5.958424693029782,1_high,1_high
6287,2011-09-24,4_fall,2011,09,12,0,6_Sat,No,2_misty,21.14,22.0028,0.83,6.0032,141,266,407,test,0.83,6.0112671744041615,1_high,1_high
6288,2011-09-24,4_fall,2011,09,13,0,6_Sat,No,1_clear,22.080000000000002,22.9994,0.78,NA,170,290,460,test,0.78,6.133398042996649,1_high,1_high
6289,2011-09-24,4_fall,2011,09,14,0,6_Sat,No,2_misty,23.020000000000003,24.999200000000002,0.74,8.9981,164,226,390,test,0.74,5.968707559985366,1_high,1_high
6290,2011-09-24,4_fall,2011,09,15,0,6_Sat,No,2_misty,23.020000000000003,24.999200000000002,0.74,8.9981,168,284,452,test,0.74,6.115892125483034,1_high,1_high
6291,2011-09-24,4_fall,2011,09,16,0,6_Sat,No,2_misty,22.080000000000002,22.9994,0.78,6.0032,167,282,449,test,0.78,6.1092475827643655,1_high,1_high
6292,2011-09-24,4_fall,2011,09,17,0,6_Sat,No,1_clear,23.020000000000003,24.999200000000002,0.74,7.0015,180,246,426,test,0.74,6.056784013228625,1_high,1_high
6293,2011-09-24,4_fall,2011,09,18,0,6_Sat,No,1_clear,22.080000000000002,22.9994,0.78,7.0015,157,243,400,test,0.78,5.993961427306569,1_high,1_high
6294,2011-09-24,4_fall,2011,09,19,0,6_Sat,No,1_clear,21.14,20.9996,0.88,NA,77,231,308,test,0.88,5.733341276897746,0_low,0_low
6295,2011-09-24,4_fall,2011,09,20,0,6_Sat,No,1_clear,21.14,22.0028,0.83,NA,77,166,243,test,0.83,5.497168225293202,0_low,0_low
6296,2011-09-24,4_fall,2011,09,21,0,6_Sat,No,1_clear,21.14,22.0028,0.83,6.0032,66,156,222,test,0.83,5.407171771460119,0_low,0_low
6297,2011-09-24,4_fall,2011,09,22,0,6_Sat,No,2_misty,21.14,20.9996,0.88,NA,50,143,193,test,0.88,5.267858159063328,0_low,0_low
6298,2011-09-24,4_fall,2011,09,23,0,6_Sat,No,2_misty,20.2,20.003,0.88,6.0032,27,123,150,test,0.88,5.017279836814924,0_low,0_low
6299,2011-09-25,4_fall,2011,09,00,0,0_Sun,No,2_misty,20.2,20.003,0.88,NA,37,136,173,test,0.88,5.159055299214529,0_low,0_low
6300,2011-09-25,4_fall,2011,09,01,0,0_Sun,No,2_misty,20.2,20.003,0.88,7.0015,31,93,124,test,0.88,4.8283137373023015,0_low,0_low
6301,2011-09-25,4_fall,2011,09,02,0,0_Sun,No,3_light rain,20.2,18.0032,0.94,NA,27,79,106,test,0.94,4.672828834461906,0_low,0_low
6302,2011-09-25,4_fall,2011,09,03,0,0_Sun,No,3_light rain,20.2,18.0032,0.94,NA,20,39,59,test,0.94,4.0943445622221,0_low,0_low
6303,2011-09-25,4_fall,2011,09,04,NA,0_Sun,No,3_light rain,20.2,18.0032,0.94,8.9981,3,5,8,test,0.94,2.1972245773362196,0_low,0_low
6304,2011-09-25,4_fall,2011,09,05,0,0_Sun,No,1_clear,20.2,20.003,0.88,6.0032,1,2,3,test,0.88,1.3862943611198906,0_low,0_low
6305,2011-09-25,4_fall,2011,09,06,0,0_Sun,No,2_misty,20.2,20.003,0.88,7.0015,4,13,17,test,0.88,2.8903717578961645,0_low,0_low
6306,2011-09-25,4_fall,2011,09,07,0,0_Sun,No,2_misty,20.2,18.0032,0.94,8.9981,15,23,38,test,0.94,3.6635616461296463,0_low,0_low
6307,2011-09-25,4_fall,2011,09,08,NA,0_Sun,No,2_misty,21.14,20.9996,0.88,NA,27,59,86,test,0.88,4.465908118654584,0_low,0_low
6308,2011-09-25,4_fall,2011,09,09,0,0_Sun,No,2_misty,22.080000000000002,22.0028,0.83,NA,55,100,155,test,0.83,5.049856007249537,0_low,0_low
6309,2011-09-25,4_fall,2011,09,10,0,0_Sun,No,2_misty,22.080000000000002,22.0028,0.83,NA,85,190,275,test,0.83,5.62040086571715,0_low,0_low
6310,2011-09-25,4_fall,2011,09,11,0,0_Sun,No,2_misty,23.020000000000003,24.0026,0.78,8.9981,131,230,361,test,0.78,5.8916442118257715,1_high,1_high
6311,2011-09-25,4_fall,2011,09,12,0,0_Sun,No,2_misty,23.020000000000003,24.0026,0.78,NA,143,270,413,test,0.78,6.025865973825314,1_high,1_high
6312,2011-09-25,4_fall,2011,09,13,0,0_Sun,No,2_misty,23.96,26.002399999999994,0.74,NA,122,247,369,test,0.74,5.91350300563827,1_high,1_high
6313,2011-09-25,4_fall,2011,09,14,0,0_Sun,No,2_misty,23.020000000000003,24.0026,0.78,NA,116,231,347,test,0.78,5.8522024797744745,1_high,1_high
6314,2011-09-25,4_fall,2011,09,15,0,0_Sun,No,2_misty,23.020000000000003,24.0026,0.78,NA,119,234,353,test,0.78,5.869296913133774,1_high,1_high
6315,2011-09-25,4_fall,2011,09,16,0,0_Sun,No,1_clear,24.9,26.998999999999995,0.7,NA,144,320,464,test,0.7,6.142037405587356,1_high,1_high
6316,2011-09-25,4_fall,2011,09,17,0,0_Sun,No,1_clear,23.96,26.002399999999994,0.74,NA,145,275,420,test,0.74,6.042632833682381,1_high,1_high
6317,2011-09-25,4_fall,2011,09,18,0,0_Sun,No,1_clear,23.96,26.002399999999994,0.74,NA,125,279,404,test,0.74,6.003887067106539,1_high,1_high
6318,2011-09-25,4_fall,2011,09,19,0,0_Sun,No,1_clear,22.080000000000002,22.0028,0.83,8.9981,87,242,329,test,0.83,5.799092654460526,1_high,1_high
6319,2011-09-25,4_fall,2011,09,20,0,0_Sun,No,1_clear,22.080000000000002,22.0028,0.83,6.0032,51,135,186,test,0.83,5.231108616854587,0_low,0_low
6320,2011-09-25,4_fall,2011,09,21,0,0_Sun,No,1_clear,21.14,20.003,0.94,6.0032,24,113,137,test,0.94,4.927253685157205,0_low,0_low
6321,2011-09-25,4_fall,2011,09,22,NA,0_Sun,No,1_clear,21.14,20.9996,0.88,6.0032,20,84,104,test,0.88,4.653960350157523,0_low,0_low
6322,2011-09-25,4_fall,2011,09,23,0,0_Sun,No,2_misty,21.14,20.003,0.94,7.0015,12,67,79,test,0.94,4.382026634673881,0_low,0_low
6323,2011-09-26,4_fall,2011,09,00,0,1_Mon,Yes,2_misty,21.14,20.003,0.94,NA,6,23,29,test,0.94,3.4011973816621555,0_low,0_low
6324,2011-09-26,4_fall,2011,09,01,NA,1_Mon,Yes,2_misty,21.14,20.9996,0.88,7.0015,3,14,17,test,0.88,2.8903717578961645,0_low,0_low
6325,2011-09-26,4_fall,2011,09,02,0,1_Mon,Yes,2_misty,21.14,20.9996,0.88,7.0015,4,4,8,test,0.88,2.1972245773362196,0_low,0_low
6326,2011-09-26,4_fall,2011,09,03,0,1_Mon,Yes,2_misty,21.14,20.003,0.94,NA,0,5,5,test,0.94,1.791759469228055,0_low,0_low
6327,2011-09-26,4_fall,2011,09,04,0,1_Mon,Yes,2_misty,21.14,20.003,0.94,6.0032,2,4,6,test,0.94,1.9459101490553132,0_low,0_low
6328,2011-09-26,4_fall,2011,09,05,0,1_Mon,Yes,2_misty,21.14,20.9996,0.88,NA,0,25,25,test,0.88,3.258096538021482,0_low,0_low
6329,2011-09-26,4_fall,2011,09,06,0,1_Mon,Yes,2_misty,21.14,20.003,0.94,6.0032,6,107,113,test,0.94,4.736198448394496,0_low,0_low
6330,2011-09-26,4_fall,2011,09,07,0,1_Mon,Yes,2_misty,21.14,20.003,0.94,NA,17,315,332,test,0.94,5.808142489980444,1_high,1_high
6331,2011-09-26,4_fall,2011,09,08,0,1_Mon,Yes,2_misty,21.14,20.003,0.94,NA,29,326,355,test,0.94,5.87493073085203,1_high,1_high
6332,2011-09-26,4_fall,2011,09,09,0,1_Mon,Yes,2_misty,22.080000000000002,22.0028,0.89,12.998000000000001,44,161,205,test,0.89,5.327876168789581,0_low,0_low
6333,2011-09-26,4_fall,2011,09,10,NA,1_Mon,Yes,2_misty,22.080000000000002,22.0028,0.89,12.998000000000001,37,117,154,test,0.89,5.043425116919247,0_low,0_low
6334,2011-09-26,4_fall,2011,09,11,0,1_Mon,Yes,1_clear,23.96,26.002399999999994,0.79,15.001299999999999,43,116,159,test,0.79,5.075173815233827,0_low,0_low
6335,2011-09-26,4_fall,2011,09,12,0,1_Mon,Yes,2_misty,23.96,26.002399999999994,0.79,11.0014,48,161,209,test,0.79,5.3471075307174685,0_low,0_low
6336,2011-09-26,4_fall,2011,09,13,0,1_Mon,Yes,2_misty,24.9,28.002199999999995,0.74,11.0014,48,139,187,test,0.74,5.236441962829949,0_low,0_low
6337,2011-09-26,4_fall,2011,09,14,0,1_Mon,Yes,1_clear,24.9,26.998999999999995,0.7,11.0014,44,110,154,test,0.7,5.043425116919247,0_low,0_low
6338,2011-09-26,4_fall,2011,09,15,0,1_Mon,Yes,1_clear,25.839999999999996,28.998799999999996,0.62,8.9981,52,157,209,test,0.62,5.3471075307174685,0_low,0_low
6339,2011-09-26,4_fall,2011,09,16,0,1_Mon,Yes,1_clear,24.9,26.998999999999995,0.65,11.0014,74,239,313,test,0.65,5.749392985908253,0_low,0_low
6340,2011-09-26,4_fall,2011,09,17,0,1_Mon,Yes,1_clear,24.9,26.998999999999995,0.7,8.9981,61,509,570,test,0.7,6.3473892096560105,1_high,2_very_high
6341,2011-09-26,4_fall,2011,09,18,0,1_Mon,Yes,1_clear,23.020000000000003,24.0026,0.83,7.0015,63,490,553,test,0.83,6.317164686747284,1_high,1_high
6342,2011-09-26,4_fall,2011,09,19,0,1_Mon,Yes,1_clear,23.020000000000003,24.0026,0.82,6.0032,36,347,383,test,0.82,5.950642552587727,1_high,1_high
6343,2011-09-26,4_fall,2011,09,20,0,1_Mon,Yes,1_clear,22.080000000000002,22.0028,0.89,8.9981,24,227,251,test,0.89,5.529429087511423,0_low,0_low
6344,2011-09-26,4_fall,2011,09,21,0,1_Mon,Yes,1_clear,22.080000000000002,22.0028,0.89,8.9981,18,164,182,test,0.89,5.209486152841421,0_low,0_low
6345,2011-09-26,4_fall,2011,09,22,0,1_Mon,Yes,1_clear,21.14,20.003,0.94,8.9981,14,122,136,test,0.94,4.919980925828125,0_low,0_low
6346,2011-09-26,4_fall,2011,09,23,0,1_Mon,Yes,1_clear,21.14,20.003,0.94,8.9981,11,64,75,test,0.94,4.330733340286331,0_low,0_low
6347,2011-09-27,4_fall,2011,09,00,0,2_Tue,Yes,1_clear,21.14,20.003,0.94,8.9981,9,28,37,test,0.94,3.6375861597263857,0_low,0_low
6348,2011-09-27,4_fall,2011,09,01,0,2_Tue,Yes,1_clear,21.14,20.003,0.94,11.0014,4,6,10,test,0.94,2.3978952727983707,0_low,0_low
6349,2011-09-27,4_fall,2011,09,02,0,2_Tue,Yes,1_clear,21.14,20.003,0.94,7.0015,7,4,11,test,0.94,2.4849066497880004,0_low,0_low
6350,2011-09-27,4_fall,2011,09,03,0,2_Tue,Yes,2_misty,21.14,20.003,0.94,NA,5,5,10,test,0.94,2.3978952727983707,0_low,0_low
6351,2011-09-27,4_fall,2011,09,04,NA,2_Tue,Yes,3_light rain,21.14,20.003,0.94,6.0032,5,3,8,test,0.94,2.1972245773362196,0_low,0_low
6352,2011-09-27,4_fall,2011,09,05,0,2_Tue,Yes,3_light rain,21.14,20.003,0.94,6.0032,0,24,24,test,0.94,3.2188758248682006,0_low,0_low
6353,2011-09-27,4_fall,2011,09,06,0,2_Tue,Yes,2_misty,21.14,20.003,0.94,7.0015,8,116,124,test,0.94,4.8283137373023015,0_low,0_low
6354,2011-09-27,4_fall,2011,09,07,0,2_Tue,Yes,2_misty,21.14,20.003,0.94,7.0015,15,234,249,test,0.94,5.521460917862246,0_low,0_low
6355,2011-09-27,4_fall,2011,09,08,0,2_Tue,Yes,2_misty,22.080000000000002,22.0028,0.89,7.0015,27,400,427,test,0.89,6.059123195581797,1_high,1_high
6356,2011-09-27,4_fall,2011,09,09,0,2_Tue,Yes,3_light rain,22.080000000000002,22.0028,0.89,12.998000000000001,20,173,193,test,0.89,5.267858159063328,0_low,0_low
6357,2011-09-27,4_fall,2011,09,10,0,2_Tue,Yes,3_light rain,22.080000000000002,20.9996,0.94,11.0014,21,101,122,test,0.94,4.812184355372417,0_low,0_low
6358,2011-09-27,4_fall,2011,09,11,0,2_Tue,Yes,2_misty,23.020000000000003,22.9994,0.89,7.0015,26,97,123,test,0.89,4.820281565605037,0_low,0_low
6359,2011-09-27,4_fall,2011,09,12,0,2_Tue,Yes,2_misty,23.020000000000003,22.9994,0.89,8.9981,33,129,162,test,0.89,5.093750200806762,0_low,0_low
6360,2011-09-27,4_fall,2011,09,13,0,2_Tue,Yes,2_misty,24.9,28.002199999999995,0.74,15.001299999999999,29,122,151,test,0.74,5.0238805208462765,0_low,0_low
6361,2011-09-27,4_fall,2011,09,14,0,2_Tue,Yes,2_misty,23.96,26.002399999999994,0.79,7.0015,29,123,152,test,0.79,5.030437921392435,0_low,0_low
6362,2011-09-27,4_fall,2011,09,15,0,2_Tue,Yes,2_misty,23.96,26.002399999999994,0.83,6.0032,35,170,205,test,0.83,5.327876168789581,0_low,0_low
6363,2011-09-27,4_fall,2011,09,16,0,2_Tue,Yes,2_misty,23.020000000000003,24.0026,0.83,12.998000000000001,33,225,258,test,0.83,5.556828061699537,0_low,0_low
6364,2011-09-27,4_fall,2011,09,17,0,2_Tue,Yes,2_misty,23.020000000000003,22.9994,0.89,12.998000000000001,50,480,530,test,0.89,6.274762021241939,1_high,1_high
6365,2011-09-27,4_fall,2011,09,18,0,2_Tue,Yes,2_misty,22.080000000000002,22.0028,0.89,15.001299999999999,31,325,356,test,0.89,5.877735781779639,1_high,1_high
6366,2011-09-27,4_fall,2011,09,19,0,2_Tue,Yes,2_misty,22.080000000000002,22.0028,0.89,8.9981,26,294,320,test,0.89,5.771441123130016,0_low,0_low
6367,2011-09-27,4_fall,2011,09,20,0,2_Tue,Yes,1_clear,21.14,22.9994,0.78,NA,17,221,238,test,0.78,5.476463551931511,0_low,0_low
6368,2011-09-27,4_fall,2011,09,21,NA,2_Tue,Yes,1_clear,20.2,20.9996,0.83,NA,17,179,196,test,0.83,5.2832037287379885,0_low,0_low
6369,2011-09-27,4_fall,2011,09,22,0,2_Tue,Yes,1_clear,20.2,20.003,0.88,6.0032,19,102,121,test,0.88,4.804021044733257,0_low,0_low
6370,2011-09-27,4_fall,2011,09,23,0,2_Tue,Yes,1_clear,20.2,20.003,0.88,6.0032,11,82,93,test,0.88,4.543294782270004,0_low,0_low
6371,2011-09-28,4_fall,2011,09,00,0,3_Wed,Yes,1_clear,20.2,20.003,0.88,NA,7,29,36,test,0.88,3.6109179126442243,0_low,0_low
6372,2011-09-28,4_fall,2011,09,01,0,3_Wed,Yes,1_clear,20.2,20.003,0.88,NA,1,13,14,test,0.88,2.70805020110221,0_low,0_low
6373,2011-09-28,4_fall,2011,09,02,0,3_Wed,Yes,1_clear,20.2,20.003,0.88,16.997899999999998,0,9,9,test,0.88,2.302585092994046,0_low,0_low
6374,2011-09-28,4_fall,2011,09,03,0,3_Wed,Yes,2_misty,20.2,18.0032,0.94,6.0032,0,3,3,test,0.94,1.3862943611198906,0_low,0_low
6375,2011-09-28,4_fall,2011,09,04,0,3_Wed,Yes,1_clear,20.2,20.003,0.88,NA,1,3,4,test,0.88,1.6094379124341003,0_low,0_low
6376,2011-09-28,4_fall,2011,09,05,0,3_Wed,Yes,2_misty,20.2,18.0032,0.94,NA,2,20,22,test,0.94,3.1354942159291497,0_low,0_low
6377,2011-09-28,4_fall,2011,09,06,0,3_Wed,Yes,3_light rain,20.2,18.0032,0.94,11.0014,3,111,114,test,0.94,4.74493212836325,0_low,0_low
6378,2011-09-28,4_fall,2011,09,07,0,3_Wed,Yes,3_light rain,20.2,18.0032,0.94,11.0014,8,177,185,test,0.94,5.225746673713202,0_low,0_low
6379,2011-09-28,4_fall,2011,09,08,0,3_Wed,Yes,3_light rain,21.14,20.003,0.94,15.001299999999999,17,270,287,test,0.94,5.662960480135946,0_low,0_low
6380,2011-09-28,4_fall,2011,09,09,0,3_Wed,Yes,3_light rain,21.14,20.003,0.94,15.001299999999999,14,141,155,test,0.94,5.049856007249537,0_low,0_low
6381,2011-09-28,4_fall,2011,09,10,0,3_Wed,Yes,2_misty,21.14,20.003,0.94,NA,20,109,129,test,0.94,4.867534450455582,0_low,0_low
6382,2011-09-28,4_fall,2011,09,11,0,3_Wed,Yes,2_misty,23.020000000000003,24.0026,0.83,7.0015,24,127,151,test,0.83,5.0238805208462765,0_low,0_low
6383,2011-09-28,4_fall,2011,09,12,0,3_Wed,Yes,2_misty,23.96,26.002399999999994,0.79,NA,25,159,184,test,0.79,5.220355825078324,0_low,0_low
6384,2011-09-28,4_fall,2011,09,13,0,3_Wed,Yes,1_clear,24.9,28.002199999999995,0.74,16.997899999999998,24,138,162,test,0.74,5.093750200806762,0_low,0_low
6385,2011-09-28,4_fall,2011,09,14,0,3_Wed,Yes,1_clear,25.839999999999996,28.998799999999996,0.62,16.997899999999998,25,145,170,test,0.62,5.14166355650266,0_low,0_low
6386,2011-09-28,4_fall,2011,09,15,0,3_Wed,Yes,1_clear,24.9,26.998999999999995,0.7,8.9981,35,146,181,test,0.7,5.204006687076795,0_low,0_low
6387,2011-09-28,4_fall,2011,09,16,0,3_Wed,Yes,1_clear,24.9,26.998999999999995,0.7,12.998000000000001,39,241,280,test,0.7,5.638354669333745,0_low,0_low
6388,2011-09-28,4_fall,2011,09,17,0,3_Wed,Yes,1_clear,24.9,26.998999999999995,0.7,15.001299999999999,64,527,591,test,0.7,6.3835066348840055,1_high,2_very_high
6389,2011-09-28,4_fall,2011,09,18,0,3_Wed,Yes,3_light rain,23.020000000000003,24.0026,0.83,16.997899999999998,65,459,524,test,0.83,6.263398262591624,1_high,1_high
6390,2011-09-28,4_fall,2011,09,19,NA,3_Wed,Yes,3_light rain,23.020000000000003,24.0026,0.83,16.997899999999998,57,315,372,test,0.83,5.921578419643816,1_high,1_high
6391,2011-09-28,4_fall,2011,09,20,0,3_Wed,Yes,3_light rain,20.2,20.9996,0.83,19.999499999999998,11,91,102,test,0.83,4.634728988229636,0_low,0_low
6392,2011-09-28,4_fall,2011,09,21,0,3_Wed,Yes,3_light rain,20.2,20.003,0.88,16.997899999999998,7,67,74,test,0.88,4.31748811353631,0_low,0_low
6393,2011-09-28,4_fall,2011,09,22,0,3_Wed,Yes,1_clear,20.2,20.003,0.88,6.0032,19,68,87,test,0.88,4.477336814478207,0_low,0_low
6394,2011-09-28,4_fall,2011,09,23,NA,3_Wed,Yes,1_clear,20.2,18.0032,0.94,8.9981,12,59,71,test,0.94,4.276666119016055,0_low,0_low
6395,2011-09-29,4_fall,2011,09,00,0,4_Thu,Yes,1_clear,20.2,18.0032,0.94,12.998000000000001,7,33,40,test,0.94,3.713572066704308,0_low,0_low
6396,2011-09-29,4_fall,2011,09,01,NA,4_Thu,Yes,2_misty,20.2,17,1,12.998000000000001,3,20,23,test,1,3.1780538303479458,0_low,0_low
6397,2011-09-29,4_fall,2011,09,02,0,4_Thu,Yes,2_misty,20.2,17,1,12.998000000000001,0,2,2,test,1,1.0986122886681098,0_low,0_low
6398,2011-09-29,4_fall,2011,09,03,0,4_Thu,Yes,2_misty,20.2,18.0032,0.94,12.998000000000001,0,8,8,test,0.94,2.1972245773362196,0_low,0_low
6399,2011-09-29,4_fall,2011,09,04,0,4_Thu,Yes,2_misty,20.2,20.003,0.88,12.998000000000001,2,5,7,test,0.88,2.0794415416798357,0_low,0_low
6400,2011-09-29,4_fall,2011,09,05,0,4_Thu,Yes,2_misty,20.2,20.003,0.88,7.0015,0,22,22,test,0.88,3.1354942159291497,0_low,0_low
6401,2011-09-29,4_fall,2011,09,06,0,4_Thu,Yes,2_misty,20.2,20.003,0.88,6.0032,5,106,111,test,0.88,4.718498871295094,0_low,0_low
6402,2011-09-29,4_fall,2011,09,07,0,4_Thu,Yes,1_clear,20.2,20.003,0.88,8.9981,14,269,283,test,0.88,5.648974238161206,0_low,0_low
6403,2011-09-29,4_fall,2011,09,08,0,4_Thu,Yes,1_clear,20.2,20.9996,0.83,NA,29,402,431,test,0.83,6.068425588244111,1_high,1_high
6404,2011-09-29,4_fall,2011,09,09,0,4_Thu,Yes,1_clear,21.14,22.9994,0.78,16.997899999999998,27,198,225,test,0.78,5.420534999272286,0_low,0_low
6405,2011-09-29,4_fall,2011,09,10,0,4_Thu,Yes,1_clear,22.080000000000002,24.0026,0.65,12.998000000000001,24,103,127,test,0.65,4.852030263919617,0_low,0_low
6406,2011-09-29,4_fall,2011,09,11,NA,4_Thu,Yes,1_clear,21.14,24.0026,0.61,12.998000000000001,36,122,158,test,0.61,5.0689042022202315,0_low,0_low
6407,2011-09-29,4_fall,2011,09,12,0,4_Thu,Yes,1_clear,23.020000000000003,24.999200000000002,0.61,11.0014,38,157,195,test,0.61,5.278114659230517,0_low,0_low
6408,2011-09-29,4_fall,2011,09,13,0,4_Thu,Yes,1_clear,22.080000000000002,24.999200000000002,0.61,12.998000000000001,36,175,211,test,0.61,5.356586274672012,0_low,0_low
6409,2011-09-29,4_fall,2011,09,14,0,4_Thu,Yes,1_clear,23.96,26.002399999999994,0.51,19.999499999999998,33,134,167,test,0.51,5.123963979403259,0_low,0_low
6410,2011-09-29,4_fall,2011,09,15,0,4_Thu,Yes,1_clear,23.96,26.002399999999994,0.45,26.0027,42,185,227,test,0.45,5.429345628954441,0_low,0_low
6411,2011-09-29,4_fall,2011,09,16,0,4_Thu,Yes,1_clear,23.96,26.002399999999994,0.41,23.9994,64,227,291,test,0.41,5.676753802268282,0_low,0_low
6412,2011-09-29,4_fall,2011,09,17,0,4_Thu,Yes,1_clear,23.020000000000003,24.999200000000002,0.47,19.999499999999998,62,527,589,test,0.47,6.380122536899765,1_high,2_very_high
6413,2011-09-29,4_fall,2011,09,18,0,4_Thu,Yes,1_clear,22.080000000000002,24.999200000000002,0.41,15.001299999999999,84,500,584,test,0.41,6.371611847231857,1_high,2_very_high
6414,2011-09-29,4_fall,2011,09,19,0,4_Thu,Yes,1_clear,21.14,24.999200000000002,0.5,6.0032,36,348,384,test,0.5,5.953243334287785,1_high,1_high
6415,2011-09-29,4_fall,2011,09,20,0,4_Thu,Yes,1_clear,20.2,24.999200000000002,0.53,6.0032,39,234,273,test,0.53,5.6131281063880705,0_low,0_low
6416,2011-09-29,4_fall,2011,09,21,0,4_Thu,Yes,1_clear,19.259999999999998,20.003,0.56,NA,30,195,225,test,0.56,5.420534999272286,0_low,0_low
6417,2011-09-29,4_fall,2011,09,22,NA,4_Thu,Yes,1_clear,18.320000000000004,18.9998,0.68,NA,25,150,175,test,0.68,5.170483995038151,0_low,0_low
6418,2011-09-29,4_fall,2011,09,23,0,4_Thu,Yes,1_clear,16.44,17,0.77,7.0015,17,64,81,test,0.77,4.406719247264253,0_low,0_low
6419,2011-09-30,4_fall,2011,09,00,0,5_Fri,Yes,1_clear,16.44,17,0.83,7.0015,7,53,60,test,0.83,4.110873864173311,0_low,0_low
6420,2011-09-30,4_fall,2011,09,01,NA,5_Fri,Yes,1_clear,16.44,17,0.77,6.0032,5,18,23,test,0.77,3.1780538303479458,0_low,0_low
6421,2011-09-30,4_fall,2011,09,02,0,5_Fri,Yes,1_clear,16.44,17,0.83,7.0015,6,9,15,test,0.83,2.772588722239781,0_low,0_low
6422,2011-09-30,4_fall,2011,09,03,0,5_Fri,Yes,1_clear,16.44,17,0.83,7.0015,0,3,3,test,0.83,1.3862943611198906,0_low,0_low
6423,2011-09-30,4_fall,2011,09,04,0,5_Fri,Yes,1_clear,16.44,17,0.83,12.998000000000001,2,6,8,test,0.83,2.1972245773362196,0_low,0_low
6424,2011-09-30,4_fall,2011,09,05,0,5_Fri,Yes,1_clear,16.44,17,0.83,12.998000000000001,3,23,26,test,0.83,3.295836866004329,0_low,0_low
6425,2011-09-30,4_fall,2011,09,06,0,5_Fri,Yes,1_clear,16.44,17,0.83,15.001299999999999,0,98,98,test,0.83,4.59511985013459,0_low,0_low
6426,2011-09-30,4_fall,2011,09,07,0,5_Fri,Yes,1_clear,16.44,17,0.83,15.001299999999999,14,283,297,test,0.83,5.697093486505405,0_low,0_low
6427,2011-09-30,4_fall,2011,09,08,0,5_Fri,Yes,1_clear,17.380000000000003,18.0032,0.77,8.9981,31,425,456,test,0.77,6.124683390894205,1_high,1_high
6428,2011-09-30,4_fall,2011,09,09,0,5_Fri,Yes,1_clear,18.320000000000004,18.9998,0.73,12.998000000000001,23,214,237,test,0.73,5.472270673671475,0_low,0_low
6429,2011-09-30,4_fall,2011,09,10,0,5_Fri,Yes,1_clear,20.2,24.0026,0.64,NA,46,122,168,test,0.64,5.1298987149230735,0_low,0_low
6430,2011-09-30,4_fall,2011,09,11,0,5_Fri,Yes,1_clear,22.080000000000002,24.999200000000002,0.57,6.0032,49,168,217,test,0.57,5.384495062789089,0_low,0_low
6431,2011-09-30,4_fall,2011,09,12,0,5_Fri,Yes,2_misty,22.080000000000002,24.999200000000002,0.57,12.998000000000001,59,195,254,test,0.57,5.541263545158426,0_low,0_low
6432,2011-09-30,4_fall,2011,09,13,0,5_Fri,Yes,2_misty,23.020000000000003,24.999200000000002,0.47,22.0028,72,194,266,test,0.47,5.58724865840025,0_low,0_low
6433,2011-09-30,4_fall,2011,09,14,0,5_Fri,Yes,2_misty,22.080000000000002,24.999200000000002,0.47,19.999499999999998,93,173,266,test,0.47,5.58724865840025,0_low,0_low
6434,2011-09-30,4_fall,2011,09,15,0,5_Fri,Yes,1_clear,22.080000000000002,24.999200000000002,0.5,19.0012,52,193,245,test,0.5,5.5053315359323625,0_low,0_low
6435,2011-09-30,4_fall,2011,09,16,0,5_Fri,Yes,1_clear,21.14,24.999200000000002,0.53,15.001299999999999,62,298,360,test,0.53,5.8888779583328805,1_high,1_high
6436,2011-09-30,4_fall,2011,09,17,0,5_Fri,Yes,1_clear,21.14,24.999200000000002,0.53,12.998000000000001,94,497,591,test,0.53,6.3835066348840055,1_high,2_very_high
6437,2011-09-30,4_fall,2011,09,18,0,5_Fri,Yes,1_clear,19.259999999999998,20.003,0.49,23.9994,62,449,511,test,0.49,6.238324625039508,1_high,1_high
6438,2011-09-30,4_fall,2011,09,19,0,5_Fri,Yes,1_clear,17.380000000000003,18.0032,0.52,19.0012,42,332,374,test,0.52,5.926926025970411,1_high,1_high
6439,2011-09-30,4_fall,2011,09,20,0,5_Fri,Yes,1_clear,17.380000000000003,18.0032,0.52,19.0012,28,202,230,test,0.52,5.442417710521793,0_low,0_low
6440,2011-09-30,4_fall,2011,09,21,0,5_Fri,Yes,1_clear,16.44,17,0.55,12.998000000000001,27,179,206,test,0.55,5.332718793265369,0_low,0_low
6441,2011-09-30,4_fall,2011,09,22,0,5_Fri,Yes,1_clear,16.44,17,0.55,22.0028,30,129,159,test,0.55,5.075173815233827,0_low,0_low
6442,2011-09-30,4_fall,2011,09,23,0,5_Fri,Yes,1_clear,16.44,17,0.55,22.0028,23,109,132,test,0.55,4.890349128221754,0_low,0_low
6443,2011-10-01,4_fall,2011,10,00,0,6_Sat,No,1_clear,15.5,15.9968,0.63,26.0027,24,106,130,train,0.63,4.875197323201151,0_low,0_low
6444,2011-10-01,4_fall,2011,10,01,0,6_Sat,No,1_clear,14.559999999999999,15.0002,0.67,22.0028,11,47,58,train,0.67,4.07753744390572,0_low,0_low
6445,2011-10-01,4_fall,2011,10,02,NA,6_Sat,No,1_clear,13.620000000000001,13.997,0.63,27.999299999999998,21,46,67,train,0.63,4.219507705176107,0_low,0_low
